,y_eval,y_pred,diff
22627,1.0,3.0,2.0
22628,2.0,3.0,1.0
22629,1.0,3.0,2.0
22630,2.0,2.0,0.0
22631,3.0,3.0,0.0
22632,2.0,3.0,1.0
22633,4.0,4.0,0.0
22634,1.0,3.0,2.0
22635,1.0,2.0,1.0
22636,3.0,3.0,0.0
22637,4.0,4.0,0.0
22638,1.0,3.0,2.0
22639,1.0,4.0,3.0
22640,3.0,3.0,0.0
22641,1.0,2.0,1.0
22642,4.0,4.0,0.0
22643,1.0,3.0,2.0
22662,4.0,4.0,0.0
22664,1.0,1.0,0.0
22665,1.0,3.0,2.0
22924,2.0,2.0,0.0
22926,1.0,3.0,2.0
22930,4.0,4.0,0.0
22973,3.0,3.0,0.0
22974,4.0,4.0,0.0
22976,3.0,1.0,-2.0
22977,4.0,3.0,-1.0
22978,3.0,4.0,1.0
22979,1.0,3.0,2.0
22980,3.0,2.0,-1.0
22981,1.0,4.0,3.0
22982,4.0,4.0,0.0
22984,2.0,3.0,1.0
23054,3.0,3.0,0.0
23055,1.0,2.0,1.0
23056,1.0,3.0,2.0
23109,1.0,1.0,0.0
23194,1.0,3.0,2.0
23195,1.0,3.0,2.0
23196,3.0,3.0,0.0
23197,1.0,3.0,2.0
23198,1.0,2.0,1.0
23199,4.0,4.0,0.0
23200,2.0,4.0,2.0
23481,4.0,3.0,-1.0
23482,3.0,3.0,0.0
23483,4.0,3.0,-1.0
23484,1.0,3.0,2.0
23485,4.0,4.0,0.0
23584,3.0,4.0,1.0
23627,1.0,2.0,1.0
23628,4.0,3.0,-1.0
23687,1.0,3.0,2.0
23688,3.0,3.0,0.0
23690,4.0,4.0,0.0
23691,2.0,3.0,1.0
23692,4.0,4.0,0.0
23693,2.0,3.0,1.0
23723,1.0,2.0,1.0
23879,3.0,2.0,-1.0
23881,3.0,3.0,0.0
23882,4.0,4.0,0.0
23883,1.0,3.0,2.0
24018,2.0,4.0,2.0
24019,3.0,3.0,0.0
24021,3.0,2.0,-1.0
24022,2.0,1.0,-1.0
24023,2.0,3.0,1.0
24168,2.0,1.0,-1.0
24175,1.0,2.0,1.0
24177,1.0,1.0,0.0
24178,4.0,4.0,0.0
24480,1.0,3.0,2.0
24502,4.0,4.0,0.0
24503,2.0,3.0,1.0
24505,4.0,4.0,0.0
24507,3.0,3.0,0.0
24629,1.0,3.0,2.0
24630,1.0,2.0,1.0
24649,4.0,4.0,0.0
24650,4.0,3.0,-1.0
24652,3.0,3.0,0.0
24653,3.0,4.0,1.0
24654,4.0,3.0,-1.0
24655,2.0,3.0,1.0
24657,2.0,1.0,-1.0
24658,4.0,3.0,-1.0
24794,3.0,2.0,-1.0
24796,4.0,4.0,0.0
24797,3.0,4.0,1.0
25012,1.0,3.0,2.0
25013,3.0,3.0,0.0
25014,4.0,3.0,-1.0
25015,3.0,3.0,0.0
25016,3.0,3.0,0.0
25017,1.0,3.0,2.0
25018,1.0,2.0,1.0
25160,2.0,3.0,1.0
25161,2.0,3.0,1.0
25162,1.0,3.0,2.0
25411,3.0,3.0,0.0
25413,4.0,4.0,0.0
25414,4.0,4.0,0.0
25461,1.0,3.0,2.0
25462,1.0,3.0,2.0
25489,2.0,3.0,1.0
25490,3.0,4.0,1.0
25491,2.0,3.0,1.0
25519,1.0,3.0,2.0
25542,4.0,4.0,0.0
25543,3.0,4.0,1.0
25544,4.0,2.0,-2.0
25545,2.0,3.0,1.0
25546,1.0,4.0,3.0
25547,3.0,3.0,0.0
25548,1.0,3.0,2.0
25549,1.0,4.0,3.0
25550,1.0,3.0,2.0
25839,1.0,3.0,2.0
25840,2.0,2.0,0.0
25857,2.0,1.0,-1.0
25858,2.0,4.0,2.0
25859,3.0,3.0,0.0
