,y_eval,y_pred,diff
19219,1.0,3.0,2.0
19220,2.0,4.0,2.0
19221,2.0,3.0,1.0
19222,1.0,3.0,2.0
19223,2.0,1.0,-1.0
19224,1.0,3.0,2.0
20540,1.0,2.0,1.0
20553,2.0,3.0,1.0
20831,2.0,2.0,0.0
20832,4.0,4.0,0.0
20833,2.0,2.0,0.0
20835,1.0,1.0,0.0
21365,2.0,4.0,2.0
21366,1.0,2.0,1.0
21367,1.0,2.0,1.0
21368,2.0,4.0,2.0
21369,2.0,2.0,0.0
21370,4.0,4.0,0.0
21371,1.0,3.0,2.0
21372,2.0,2.0,0.0
21373,2.0,4.0,2.0
21374,1.0,2.0,1.0
21375,2.0,2.0,0.0
21376,2.0,2.0,0.0
21405,1.0,3.0,2.0
21406,1.0,3.0,2.0
21407,1.0,2.0,1.0
21408,3.0,2.0,-1.0
21409,1.0,2.0,1.0
21410,3.0,4.0,1.0
21411,1.0,2.0,1.0
21412,3.0,2.0,-1.0
21414,1.0,2.0,1.0
21415,1.0,3.0,2.0
21847,1.0,4.0,3.0
21848,1.0,4.0,3.0
21849,1.0,2.0,1.0
21850,1.0,2.0,1.0
21851,3.0,3.0,0.0
21852,1.0,2.0,1.0
21941,4.0,4.0,0.0
22001,1.0,3.0,2.0
22002,1.0,3.0,2.0
22511,1.0,2.0,1.0
22512,1.0,2.0,1.0
22513,3.0,3.0,0.0
22514,3.0,3.0,0.0
22554,1.0,1.0,0.0
22555,2.0,2.0,0.0
22556,1.0,1.0,0.0
22557,4.0,3.0,-1.0
22558,2.0,2.0,0.0
22559,1.0,3.0,2.0
22562,1.0,3.0,2.0
22564,1.0,3.0,2.0
22565,3.0,2.0,-1.0
22910,1.0,4.0,3.0
22911,1.0,2.0,1.0
22912,1.0,2.0,1.0
22913,3.0,3.0,0.0
22914,2.0,2.0,0.0
23009,2.0,2.0,0.0
23012,2.0,3.0,1.0
23013,3.0,3.0,0.0
23014,3.0,3.0,0.0
23213,3.0,4.0,1.0
23486,4.0,1.0,-3.0
23488,3.0,4.0,1.0
23489,1.0,3.0,2.0
23490,2.0,2.0,0.0
23582,1.0,2.0,1.0
23646,3.0,4.0,1.0
23649,1.0,4.0,3.0
23650,3.0,3.0,0.0
23731,3.0,3.0,0.0
23732,1.0,2.0,1.0
23733,1.0,2.0,1.0
23734,1.0,3.0,2.0
23735,1.0,2.0,1.0
23736,1.0,2.0,1.0
23737,1.0,4.0,3.0
23947,1.0,4.0,3.0
23948,3.0,3.0,0.0
24285,1.0,4.0,3.0
24286,1.0,4.0,3.0
24287,3.0,3.0,0.0
24289,2.0,3.0,1.0
24357,4.0,3.0,-1.0
24358,1.0,1.0,0.0
24360,1.0,2.0,1.0
24725,1.0,2.0,1.0
24726,1.0,2.0,1.0
24727,2.0,2.0,0.0
24728,1.0,1.0,0.0
24729,1.0,3.0,2.0
24768,1.0,3.0,2.0
24817,1.0,2.0,1.0
24819,2.0,2.0,0.0
24820,4.0,3.0,-1.0
24821,1.0,3.0,2.0
24946,2.0,3.0,1.0
24947,1.0,2.0,1.0
24949,2.0,3.0,1.0
25136,2.0,3.0,1.0
25137,1.0,1.0,0.0
25138,1.0,4.0,3.0
25139,2.0,3.0,1.0
25180,2.0,3.0,1.0
25204,3.0,4.0,1.0
25415,3.0,1.0,-2.0
25416,2.0,4.0,2.0
25417,3.0,3.0,0.0
25517,1.0,4.0,3.0
25518,4.0,4.0,0.0
25526,2.0,4.0,2.0
25527,3.0,1.0,-2.0
25528,1.0,4.0,3.0
25958,2.0,4.0,2.0
25959,2.0,3.0,1.0
25961,1.0,3.0,2.0
25963,2.0,3.0,1.0
25988,1.0,4.0,3.0
25990,1.0,1.0,0.0
