,y_eval,y_pred,diff
18918,1.0,3.0,2.0
18919,4.0,2.0,-2.0
18920,4.0,4.0,0.0
18921,2.0,4.0,2.0
18922,4.0,2.0,-2.0
18923,2.0,2.0,0.0
18924,1.0,4.0,3.0
18925,2.0,3.0,1.0
18927,4.0,3.0,-1.0
18928,1.0,3.0,2.0
18929,3.0,4.0,1.0
18930,4.0,4.0,0.0
18931,2.0,3.0,1.0
18934,4.0,4.0,0.0
18936,3.0,4.0,1.0
18937,4.0,4.0,0.0
18938,1.0,2.0,1.0
18939,3.0,4.0,1.0
18940,1.0,4.0,3.0
18942,3.0,4.0,1.0
18943,1.0,2.0,1.0
18944,4.0,4.0,0.0
18945,2.0,3.0,1.0
18946,3.0,2.0,-1.0
18948,1.0,3.0,2.0
18949,1.0,2.0,1.0
18950,2.0,3.0,1.0
18951,1.0,1.0,0.0
18952,4.0,4.0,0.0
18953,1.0,1.0,0.0
18954,4.0,4.0,0.0
18956,3.0,3.0,0.0
18957,1.0,4.0,3.0
18958,1.0,4.0,3.0
18959,3.0,4.0,1.0
18961,4.0,4.0,0.0
18962,1.0,2.0,1.0
18963,1.0,2.0,1.0
18964,4.0,3.0,-1.0
18965,1.0,2.0,1.0
18967,1.0,4.0,3.0
18968,2.0,3.0,1.0
18969,1.0,1.0,0.0
18971,4.0,4.0,0.0
18972,3.0,4.0,1.0
18973,4.0,3.0,-1.0
18974,2.0,2.0,0.0
18975,2.0,3.0,1.0
18976,1.0,4.0,3.0
18977,2.0,2.0,0.0
18978,3.0,4.0,1.0
20313,2.0,2.0,0.0
20426,2.0,4.0,2.0
20459,3.0,4.0,1.0
20646,4.0,4.0,0.0
20647,2.0,2.0,0.0
20648,2.0,2.0,0.0
20649,2.0,2.0,0.0
20650,2.0,3.0,1.0
20651,3.0,4.0,1.0
20652,4.0,4.0,0.0
20653,4.0,4.0,0.0
20654,2.0,3.0,1.0
20655,2.0,4.0,2.0
20656,2.0,1.0,-1.0
20657,3.0,4.0,1.0
20658,2.0,2.0,0.0
20659,1.0,3.0,2.0
20660,1.0,3.0,2.0
20661,4.0,4.0,0.0
20662,2.0,3.0,1.0
20663,1.0,4.0,3.0
20664,3.0,4.0,1.0
20666,2.0,4.0,2.0
