,y_eval,y_pred,diff
15870,3.0,4.0,1.0
15871,1.0,1.0,0.0
15872,3.0,3.0,0.0
15873,1.0,2.0,1.0
15874,3.0,3.0,0.0
15875,1.0,4.0,3.0
15876,3.0,4.0,1.0
15878,3.0,4.0,1.0
15879,2.0,4.0,2.0
15880,2.0,4.0,2.0
15881,2.0,3.0,1.0
15883,3.0,2.0,-1.0
15884,3.0,3.0,0.0
15885,3.0,3.0,0.0
15886,3.0,3.0,0.0
15887,3.0,3.0,0.0
15888,3.0,4.0,1.0
15889,3.0,3.0,0.0
15890,3.0,3.0,0.0
15891,3.0,3.0,0.0
15893,3.0,3.0,0.0
15894,3.0,3.0,0.0
15895,4.0,2.0,-2.0
15899,2.0,4.0,2.0
15900,2.0,4.0,2.0
15901,2.0,4.0,2.0
15902,1.0,1.0,0.0
15903,2.0,3.0,1.0
15904,3.0,2.0,-1.0
15905,4.0,4.0,0.0
15906,1.0,4.0,3.0
15909,4.0,4.0,0.0
15910,2.0,2.0,0.0
15912,1.0,2.0,1.0
15913,3.0,2.0,-1.0
16221,2.0,3.0,1.0
16222,2.0,2.0,0.0
16223,2.0,2.0,0.0
16224,2.0,3.0,1.0
16225,2.0,4.0,2.0
16226,4.0,4.0,0.0
16450,3.0,1.0,-2.0
16451,3.0,4.0,1.0
16452,1.0,2.0,1.0
16453,2.0,2.0,0.0
16454,2.0,2.0,0.0
16456,3.0,2.0,-1.0
16457,3.0,4.0,1.0
16458,4.0,4.0,0.0
16459,3.0,4.0,1.0
16461,1.0,4.0,3.0
16462,3.0,3.0,0.0
16463,4.0,4.0,0.0
16598,3.0,1.0,-2.0
16890,2.0,2.0,0.0
16963,1.0,2.0,1.0
16964,4.0,4.0,0.0
16967,3.0,4.0,1.0
16968,1.0,1.0,0.0
16969,3.0,2.0,-1.0
17300,4.0,4.0,0.0
17302,1.0,3.0,2.0
17303,2.0,3.0,1.0
17304,3.0,4.0,1.0
17305,2.0,2.0,0.0
17306,2.0,4.0,2.0
17307,3.0,4.0,1.0
17308,2.0,3.0,1.0
17309,1.0,4.0,3.0
17310,1.0,3.0,2.0
17313,3.0,3.0,0.0
17315,1.0,3.0,2.0
17316,4.0,3.0,-1.0
17318,4.0,4.0,0.0
17319,4.0,4.0,0.0
17320,1.0,2.0,1.0
17321,4.0,4.0,0.0
17322,2.0,1.0,-1.0
17323,3.0,4.0,1.0
17324,4.0,4.0,0.0
17325,4.0,4.0,0.0
17326,4.0,4.0,0.0
17327,2.0,1.0,-1.0
17328,4.0,3.0,-1.0
17329,2.0,2.0,0.0
17330,4.0,4.0,0.0
17331,1.0,1.0,0.0
17333,1.0,3.0,2.0
17690,3.0,4.0,1.0
17850,1.0,2.0,1.0
17851,2.0,2.0,0.0
17852,4.0,4.0,0.0
17853,1.0,2.0,1.0
17854,4.0,4.0,0.0
17855,2.0,2.0,0.0
17856,1.0,4.0,3.0
17857,2.0,3.0,1.0
17859,2.0,2.0,0.0
17861,3.0,4.0,1.0
17862,1.0,3.0,2.0
17864,1.0,2.0,1.0
17867,2.0,3.0,1.0
17869,2.0,2.0,0.0
17870,2.0,3.0,1.0
